com.samsung.shealth.tracker.pedometer_step_count,6156001,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
6383,4,0,10,2021-03-02 13:43:00.000,230002,,2021-03-02 13:43:23.481,2021-03-02 13:43:23.481,10,1.1388888,7.27,0.34,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 13:43:59.999,ff38c599-1aec-70cd-57b2-529be7a91afb,
4930,4,0,7,2021-03-01 15:40:00.000,,,2021-03-01 15:55:03.100,2021-03-01 15:55:03.100,7,1.0,4.93,0.26,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-01 15:41:00.000,1190b98c-d701-4e3f-bad8-68b6dce3b547,
11826,4,1,25,2021-03-03 08:39:00.000,230002,,2021-03-03 08:51:31.478,2021-03-03 08:39:07.078,26,1.7933762,21.209,1.07,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-03 08:39:59.999,e1f4c467-2c58-8667-4469-b370e5bacf06,
9476,4,0,13,2021-03-02 19:13:00.000,230002,,2021-03-02 19:15:00.110,2021-03-02 19:15:00.107,13,0.9444444,8.95,0.49,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 19:13:59.999,417e2e93-42f5-8b5f-b44d-0bde663d99ba,
39193,4,0,59,2021-03-02 14:36:00.000,,,2021-03-02 14:38:28.262,2021-03-02 14:38:28.262,69,1.2777778,50.08,2.59,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-02 14:37:00.000,6ede6771-45fc-44bf-b8e1-438f41975fbf,
44247,4,0,73,2021-03-02 10:21:00.000,,,2021-03-02 10:23:56.657,2021-03-02 10:23:56.657,73,1.2222222,54.08,2.89,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-02 10:22:00.000,38492799-846a-481b-a827-084fb3351081,
6102,4,0,15,2021-03-02 19:15:00.000,230002,,2021-03-02 19:32:19.033,2021-03-02 19:32:19.032,15,2.2222223,13.56,0.58,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 19:15:59.999,80fd0418-bee7-0b96-0145-911d26ae9948,
17474,4,0,32,2021-03-02 14:37:00.000,,,2021-03-02 14:38:28.373,2021-03-02 14:38:28.373,32,1.3888888,24.27,1.16,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-02 14:38:00.000,769147b1-97f7-403c-8e30-b0389afebf1a,
4190,4,0,10,2021-03-01 16:11:00.000,230002,,2021-03-01 16:11:13.447,2021-03-01 16:11:13.446,10,2.4722223,10.36,0.48,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-01 16:11:59.999,512d64b2-40d6-96ee-b64f-ca55c0e9cf34,
17202,4,0,19,2021-03-02 10:22:00.000,,,2021-03-02 10:23:56.732,2021-03-02 10:23:56.732,39,1.4166666,24.37,1.36,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-02 10:23:00.000,cb120745-123b-4256-8574-98f3f649b187,
12817,4,0,23,2021-03-02 19:21:00.000,230002,,2021-03-02 19:32:19.070,2021-03-02 19:32:19.070,23,1.3333334,17.09,0.79,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 19:21:59.999,9c2bca08-e61c-6406-34c1-8a9e8fe9843b,
32953,4,0,59,2021-03-02 14:38:00.000,,,2021-03-02 14:40:12.197,2021-03-02 14:38:28.462,59,1.3804331,45.49,2.0900002,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-02 14:39:00.000,20f4fc95-b177-4dca-81c8-a57673f0574a,
8640,4,0,11,2021-03-02 08:35:00.000,230002,,2021-03-02 08:43:34.278,2021-03-02 08:43:34.277,11,0.8611111,7.44,0.49,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 08:35:59.999,9e815d58-d35a-8190-af33-d6f43a7c6206,
11752,4,0,21,2021-03-02 19:22:00.000,230002,,2021-03-02 19:32:19.109,2021-03-02 19:32:19.076,21,1.3333334,15.67,0.73,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 19:22:59.999,574554db-f076-cf5f-f5bd-1726f77114eb,
18481,4,0,31,2021-03-02 10:23:00.000,,,2021-03-02 10:23:58.048,2021-03-02 10:23:56.831,31,1.2444909,23.0,1.17,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-02 10:24:00.000,aa05a191-6ff0-4bff-ac01-48df7ef39ac6,
35085,4,0,57,2021-03-01 16:15:00.000,230002,,2021-03-01 16:16:19.166,2021-03-01 16:15:54.399,57,1.1836936,41.53,2.04,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-01 16:15:59.999,0e87cd4a-82aa-e957-1ef6-682fdf5c73d5,
9673,4,0,18,2021-03-03 08:51:00.000,230002,,2021-03-03 08:52:00.147,2021-03-03 08:51:31.711,18,1.4355613,13.887,0.59,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-03 08:51:59.999,a7925abe-02c8-9c51-b09d-586fbf2b1bae,
8731,4,0,15,2021-03-02 14:40:00.000,,,2021-03-02 14:41:03.314,2021-03-02 14:41:03.314,15,1.3055556,11.4,0.53,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-02 14:41:00.000,95fa9562-c8d8-4d42-95fc-842e6eaf636f,
9661,4,0,14,2021-03-02 19:23:00.000,230002,,2021-03-02 19:32:19.125,2021-03-02 19:32:19.125,14,1.0277778,9.93,0.51,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 19:23:59.999,01fa590a-6fac-b793-c85e-eec494d6eedf,
3217,4,1,11,2021-03-02 08:36:00.000,230002,,2021-03-02 08:43:34.295,2021-03-02 08:43:34.293,12,5.2777777,16.98,0.7,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 08:36:59.999,c3c099f7-ddce-6665-98a1-f4da84b87c0a,
25336,4,0,46,2021-03-02 14:41:00.000,,,2021-03-02 14:43:49.260,2021-03-02 14:43:49.260,46,1.3888888,35.19,1.6,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-02 14:42:00.000,65191325-0a40-4eef-837b-a3c51856c782,
13437,4,0,22,2021-03-02 19:30:00.000,230002,,2021-03-02 19:32:19.154,2021-03-02 19:32:19.154,22,1.1944444,16.05,0.88,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 19:30:59.999,316680f5-a5ae-bfa6-e8e4-f26c56b6367f,
8415,4,0,11,2021-03-01 16:25:00.000,230002,,2021-03-01 16:35:00.112,2021-03-01 16:35:00.110,11,0.8888889,7.48,0.54,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-01 16:25:59.999,e4343206-82cf-7a94-27eb-f93594ad16dc,
28807,4,0,27,2021-03-03 08:52:00.000,,,2021-03-03 08:55:04.233,2021-03-03 08:55:04.233,71,1.3611112,39.21,2.54,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-03 08:53:00.000,ad0267d5-35c3-4054-a6d0-dfe1d1b2d0a6,
6706,4,0,11,2021-03-02 08:38:00.000,230002,,2021-03-02 08:43:34.306,2021-03-02 08:43:34.305,11,1.1944444,8.01,0.8,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 08:38:59.999,809e7211-5e0e-9dd9-18f4-79a146417080,
11367,4,0,19,2021-03-02 10:29:00.000,,,2021-03-02 10:29:58.756,2021-03-02 10:29:43.006,20,1.3045489,14.83,0.72999996,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-02 10:30:00.000,31a7c437-9416-4727-b9a5-0ffb2c052538,
17730,4,0,29,2021-03-02 14:42:00.000,,,2021-03-02 14:43:49.336,2021-03-02 14:43:49.336,29,1.2222222,21.67,1.09,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-02 14:43:00.000,afef5d67-4718-4956-9723-b68b0db3f36d,
11108,4,0,22,2021-03-02 19:32:00.000,230002,,2021-03-02 19:32:25.066,2021-03-02 19:32:19.169,22,1.5285344,16.98,0.77,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 19:32:59.999,cb20c1e9-54a2-5522-e32b-9b010f8f6a1c,
26839,4,0,45,2021-03-02 08:39:00.000,230002,,2021-03-02 08:43:34.313,2021-03-02 08:43:34.312,45,1.25,33.55,1.79,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 08:39:59.999,e4e3985f-bec8-41e5-16eb-ba77de46948e,
0,4,0,1,2021-03-02 10:30:00.000,,,2021-03-02 10:30:00.884,2021-03-02 10:30:00.884,0,0.0,0.0,0.0,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-02 10:31:00.000,97ad167f-b3e8-4834-bc6f-2738967f2116,
5262,4,0,8,2021-03-02 14:43:00.000,,,2021-03-02 14:55:02.266,2021-03-02 14:43:55.621,8,1.1040461,5.8100004,0.3,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-02 14:44:00.000,011e6649-6fe7-4fab-ae17-571b760ac7c1,
5341,4,0,10,2021-03-02 19:34:00.000,230002,,2021-03-02 19:35:01.123,2021-03-02 19:35:01.122,10,1.3611112,7.27,0.43,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 19:34:59.999,f4432456-c9e8-6451-8b47-1cd6ca480134,
23441,4,0,28,2021-03-03 08:53:00.000,,,2021-03-03 08:55:04.326,2021-03-03 08:55:04.326,43,1.1944444,28.0,2.18,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-03 08:54:00.000,5a0f9d31-c3a0-4324-8f90-641fd08480b9,
5624,4,0,7,2021-03-01 16:58:00.000,,,2021-03-01 16:58:29.468,2021-03-01 16:58:28.910,7,0.8997098,5.06,0.26,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-01 16:59:00.000,480ef417-c311-424a-81c3-1db37c4f678c,
37612,4,0,69,2021-03-02 14:36:00.000,230002,,2021-03-02 14:39:37.453,2021-03-02 14:39:37.453,69,1.3888888,52.24,2.37,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 14:36:59.999,67abd199-7a41-3f24-1d23-a1f8fdd09dfc,
6343,4,0,8,2021-03-02 19:40:00.000,,,2021-03-02 19:40:21.663,2021-03-02 19:40:20.401,8,0.9080775,5.76,0.29999998,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-02 19:41:00.000,93aad40b-83dd-425a-baa3-4fcd55d3cdc3,
42900,4,0,49,2021-03-03 08:54:00.000,,,2021-03-03 08:55:04.411,2021-03-03 08:55:04.411,65,1.0,42.9,3.17,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-03 08:55:00.000,4842c29d-1939-40e4-a925-3a60711e571d,
15489,4,0,22,2021-03-01 17:01:00.000,,,2021-03-01 17:01:35.284,2021-03-01 17:01:35.284,22,1.0277778,15.92,0.82,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-01 17:02:00.000,3c0ab308-4a18-4ae7-a4f3-9910eb8a3f32,
22280,4,5,43,2021-03-02 14:37:00.000,230002,,2021-03-02 14:39:37.469,2021-03-02 14:39:37.468,48,1.75,38.99,1.99,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 14:37:59.999,51fdcb79-ea6b-b3fd-d8ef-c9121ad9e84c,
9815,4,0,14,2021-03-02 19:41:00.000,,,2021-03-02 19:41:41.419,2021-03-02 19:41:11.851,14,1.0575029,10.380001,0.51,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-02 19:42:00.000,c39aa196-e90d-43b0-9343-0e94de1b1f40,
40484,4,0,70,2021-03-02 08:40:00.000,230002,,2021-03-02 08:43:34.319,2021-03-02 08:43:34.318,70,1.2777778,51.73,2.41,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 08:40:59.999,ce9f8de4-029c-90f2-3df7-463bf8a12cc5,
22616,4,0,46,2021-03-02 14:38:00.000,230002,,2021-03-02 14:39:37.507,2021-03-02 14:39:37.507,46,1.5833334,35.81,1.6,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 14:38:59.999,8110dd96-6cbb-c4ba-c1e8-399f306fa258,
45558,4,0,47,2021-03-03 08:55:00.000,,,2021-03-03 09:15:02.107,2021-03-03 08:55:04.562,70,0.971502,44.26,3.8000002,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-03 08:56:00.000,ef34b075-c95e-45f3-a640-523a00a5bc21,
13380,4,0,19,2021-03-01 16:58:00.000,230002,,2021-03-01 17:03:27.005,2021-03-01 17:03:27.004,19,1.0,13.38,0.68,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-01 16:58:59.999,1dceefb1-6249-c374-712f-8269b5ef4e5c,
7649,4,0,10,2021-03-02 19:36:00.000,230002,,2021-03-02 19:37:05.330,2021-03-02 19:37:05.330,10,0.8888889,6.8,0.37,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 19:36:59.999,95387371-3cb4-160f-ec85-b2cec7984b59,
4970,4,0,10,2021-03-02 10:28:00.000,230002,,2021-03-02 10:28:10.288,2021-03-02 10:28:10.285,10,1.5833334,7.87,0.26,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 10:28:59.999,f5fb37f0-f045-8940-b925-f2b4e801e2c6,
9639,4,0,15,2021-03-02 14:39:00.000,230002,,2021-03-02 14:39:37.512,2021-03-02 14:39:37.512,15,1.1111112,10.71,0.55,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 14:39:59.999,5eb5228c-137e-7b66-af60-533874ad7c66,
30271,4,0,63,2021-03-03 08:52:00.000,230002,,2021-03-03 08:53:03.326,2021-03-03 08:53:03.326,63,1.5833334,47.93,2.16,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-03 08:52:59.999,a4a99896-ada6-ad7e-8ba9-f5b179d2a4b6,
7704,4,0,12,2021-03-01 17:00:00.000,230002,,2021-03-01 17:03:27.018,2021-03-01 17:03:27.018,12,1.1111112,8.56,0.44,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-01 17:00:59.999,ba6f3e18-5bdc-e0d7-95f0-1be7d4d4cbe7,
3400,4,0,10,2021-03-02 21:06:00.000,230002,,2021-03-02 21:06:35.335,2021-03-02 21:06:35.331,10,4.0555553,13.79,0.4,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 21:06:59.999,ebfb149f-7574-dc46-11d8-09baa50d4cde,
6265,4,0,10,2021-03-02 08:41:00.000,230002,,2021-03-02 08:43:34.331,2021-03-02 08:43:34.330,10,1.1666666,7.31,0.34,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 08:41:59.999,4147cdb8-1f03-2e72-3a8c-350893cc7d3f,
23179,4,12,33,2021-03-02 14:40:00.000,230002,,2021-03-02 14:41:40.365,2021-03-02 14:40:33.431,45,1.527572,35.408,2.089,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 14:40:59.999,c9b92c56-044d-08cf-6a03-2a6c42205cf6,
6512,4,0,11,2021-03-01 17:01:00.000,230002,,2021-03-01 17:03:27.024,2021-03-01 17:03:27.024,11,1.2222222,7.96,0.4,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-01 17:01:59.999,4600ea87-b807-c1ef-9281-ffdb117eb184,
4236,4,1,10,2021-03-02 21:09:00.000,230002,,2021-03-02 21:12:36.366,2021-03-02 21:12:36.366,11,2.5,10.59,0.53,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 21:09:59.999,6a2ac706-03a6-2576-3e8c-e518fcbf58e5,
6178,4,0,10,2021-03-02 10:29:00.000,230002,,2021-03-02 10:29:35.347,2021-03-02 10:29:35.347,10,1.1944444,7.38,0.37,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 10:29:59.999,87f3ff40-716b-bfb9-2f8b-bc9309d49626,
2667,4,0,5,2021-03-03 08:53:00.000,230002,,2021-03-03 08:54:28.311,2021-03-03 08:53:03.332,5,1.4444444,3.853,0.17,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-03 08:53:59.999,d8899ac4-a551-3740-4440-06a486342b99,
17514,4,0,30,2021-03-02 14:41:00.000,230002,,2021-03-02 14:44:09.311,2021-03-02 14:44:09.311,30,1.2777778,22.38,0.93,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 14:41:59.999,2b5d4d68-7463-b9bb-be22-544138305714,
8780,4,0,13,2021-03-01 17:12:00.000,230002,,2021-03-01 17:13:04.134,2021-03-01 17:12:36.274,13,1.0341618,9.08,0.46,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-01 17:12:59.999,5cf41046-152c-29ca-3b41-769c4aa1db17,
20047,4,0,37,2021-03-02 08:44:00.000,230002,,2021-03-02 08:46:16.353,2021-03-02 08:46:16.353,37,1.4166666,28.4,1.21,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 08:44:59.999,6426549d-d80e-ada6-e38f-2a45bbb22b4d,
6785,4,0,13,2021-03-02 21:11:00.000,230002,,2021-03-02 21:12:36.383,2021-03-02 21:12:36.382,13,1.4722222,9.99,0.53,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 21:11:59.999,57961cec-2e96-eb96-67e1-431da1e734be,
6840,4,0,11,2021-03-03 08:54:00.000,230002,,2021-03-03 08:54:28.317,2021-03-03 08:54:28.317,11,1.1666666,7.98,0.4,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-03 08:54:59.999,5aead217-5cfb-dd14-36fb-ef6548658923,
12817,4,0,21,2021-03-02 14:42:00.000,230002,,2021-03-02 14:44:09.319,2021-03-02 14:44:09.319,21,1.1944444,15.31,0.71,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 14:42:59.999,69776a35-f564-3a0c-cd08-df3a18bd2d13,
8599,4,0,13,2021-03-02 10:31:00.000,230002,,2021-03-02 10:31:05.895,2021-03-02 10:31:00.234,16,1.3932157,11.981,0.49,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 10:31:59.999,b8c4f881-8057-3f36-c697-7a0c826b2a26,
7743,4,9,11,2021-03-01 17:14:00.000,230002,,2021-03-01 17:14:38.358,2021-03-01 17:14:26.144,20,2.3286374,18.031,1.31,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-01 17:14:59.999,a56c5890-69a1-bcf5-ef4d-95d85e30545b,
14956,4,8,22,2021-03-02 21:12:00.000,230002,,2021-03-02 21:13:27.353,2021-03-02 21:12:36.392,30,1.597957,23.9,1.56,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 21:12:59.999,848e3787-32cb-b680-d69a-eae452035393,
10306,4,0,20,2021-03-02 14:43:00.000,230002,,2021-03-02 14:44:09.325,2021-03-02 14:44:09.324,20,1.5,15.46,0.65,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 14:43:59.999,ed68a2ff-31a0-e1b7-2ed5-8dcb4b80a1f1,
25442,4,0,50,2021-03-02 08:45:00.000,230002,,2021-03-02 08:46:16.359,2021-03-02 08:46:16.359,50,1.5277778,38.87,1.85,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 08:45:59.999,7f4f1138-074a-5663-673a-d9344602b9f5,
7170,4,0,13,2021-03-03 08:59:00.000,230002,,2021-03-03 09:06:58.562,2021-03-03 09:06:58.561,13,1.3333334,9.56,0.46,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-03 08:59:59.999,73dad181-144e-d850-747a-659c10e4d07b,
14836,4,0,23,2021-03-02 21:13:00.000,230002,,2021-03-02 21:14:01.306,2021-03-02 21:13:27.359,23,1.0770969,15.98,0.85,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 21:13:59.999,5d26e373-8f79-9e6e-16fb-7cd92e81591d,
6916,4,0,12,2021-03-01 17:25:00.000,230002,,2021-03-01 17:25:57.349,2021-03-01 17:25:57.349,12,1.3055556,9.03,0.42,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-01 17:25:59.999,1e49c62f-654b-4265-cd06-8a5ff4251bde,
13075,4,14,23,2021-03-02 14:44:00.000,230002,,2021-03-02 14:47:48.320,2021-03-02 14:47:48.319,37,2.4166667,31.6,2.12,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 14:44:59.999,92ee6559-831b-0632-480c-f4bd75cc958e,
18378,4,0,28,2021-03-03 09:00:00.000,230002,,2021-03-03 09:06:58.568,2021-03-03 09:06:58.568,28,1.0833334,19.91,1.07,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-03 09:00:59.999,260ade8a-de76-4be0-37db-793abcf7e153,
18987,4,0,33,2021-03-02 08:46:00.000,230002,,2021-03-02 08:46:37.086,2021-03-02 08:46:16.364,33,1.2960515,24.609,1.15,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 08:46:59.999,046e68b4-e39b-ec92-4c0f-9563d7b72e40,
5270,4,0,10,2021-03-02 21:14:00.000,230002,,2021-03-02 21:14:07.040,2021-03-02 21:14:07.040,10,1.4722222,7.76,0.33,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 21:14:59.999,aad1de58-af5f-38e6-6f7c-30ca3c83f016,
18936,4,0,29,2021-03-02 14:46:00.000,230002,,2021-03-02 14:47:48.328,2021-03-02 14:47:48.327,29,1.1111112,21.04,1.08,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 14:46:59.999,8855df88-2368-e804-3530-e5f39ed09d46,
10741,4,0,15,2021-03-01 17:29:00.000,,,2021-03-01 17:30:46.264,2021-03-01 17:30:46.264,15,1.0277778,11.04,0.54,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-01 17:30:00.000,f7a295d2-8fbf-4cd8-add7-d5118d0b4853,
8480,4,0,12,2021-03-03 09:01:00.000,230002,,2021-03-03 09:06:58.577,2021-03-03 09:06:58.577,12,1.0,8.48,0.43,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-03 09:01:59.999,fcf8a316-97fe-1471-61c9-2806a583dba2,
12635,4,0,20,2021-03-03 02:38:00.000,230002,,2021-03-03 02:42:36.667,2021-03-03 02:42:36.666,20,1.1388888,14.39,0.69,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-03 02:38:59.999,81db7d1c-127c-f743-68f7-a46cd063a564,
23414,4,0,44,2021-03-02 14:47:00.000,230002,,2021-03-02 14:47:48.333,2021-03-02 14:47:48.333,44,1.4166666,33.17,1.53,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 14:47:59.999,43202e4d-14bc-0310-4489-69db8eecbbb0,
5344,4,0,11,2021-03-02 10:33:00.000,230002,,2021-03-02 10:33:56.308,2021-03-02 10:33:56.307,11,1.6111112,8.61,0.43,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 10:33:59.999,5bb6edb5-3b65-8951-e057-44175425e55b,
16145,4,0,33,2021-03-02 08:47:00.000,230002,,2021-03-02 08:51:01.302,2021-03-02 08:51:01.302,33,1.4722222,23.77,1.17,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 08:47:59.999,fbf01e90-b65d-eef6-1581-75ec61898207,
5614,4,0,10,2021-03-02 14:48:00.000,230002,,2021-03-02 14:50:11.293,2021-03-02 14:50:11.293,10,1.3055556,7.33,0.37,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 14:48:59.999,059371b9-8265-bbae-9d06-c48c244bfe4b,
9782,4,0,21,2021-03-03 02:40:00.000,230002,,2021-03-03 02:42:36.684,2021-03-03 02:42:36.683,21,1.75,17.12,0.75,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-03 02:40:59.999,adf56961-85d6-95ea-0a0e-830a777c7dae,
18427,4,0,24,2021-03-03 09:02:00.000,230002,,2021-03-03 09:06:58.582,2021-03-03 09:06:58.582,24,0.8888889,16.38,0.93,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-03 09:02:59.999,7ac23291-4d27-0628-2896-b1601e82984c,
5337,4,3,10,2021-03-01 17:27:00.000,230002,,2021-03-01 17:27:38.320,2021-03-01 17:27:38.320,13,2.0833333,11.12,0.63,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-01 17:27:59.999,c571df09-69e8-a967-c730-b2bfa5173ea3,
22808,4,42,25,2021-03-02 14:49:00.000,230002,,2021-03-02 14:50:11.299,2021-03-02 14:50:11.299,67,2.4166667,55.12,3.66,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 14:49:59.999,e74ef05a-63ea-6ea3-6496-96f23f320a2e,
8091,4,2,12,2021-03-03 04:45:00.000,230002,,2021-03-03 04:45:43.387,2021-03-03 04:45:43.296,14,1.2078191,9.773,0.66,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-03 04:45:59.999,effbcf24-611b-8f64-2a0c-7619b707cb6c,
15642,4,0,29,2021-03-02 08:48:00.000,230002,,2021-03-02 08:51:01.308,2021-03-02 08:51:01.308,29,1.4166666,22.16,1.07,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 08:48:59.999,b674dcd4-8656-0e6e-3629-2b2a11684ab0,
15590,4,0,32,2021-03-01 17:28:00.000,230002,,2021-03-01 17:29:03.198,2021-03-01 17:28:35.304,32,1.6096474,25.096,1.04,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-01 17:28:59.999,6d3fd8ce-99fe-c650-8311-5d535c7a2b74,
17494,4,0,29,2021-03-02 14:50:00.000,230002,,2021-03-02 14:50:51.281,2021-03-02 14:50:51.281,29,1.3055556,22.84,1.07,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-02 14:50:59.999,3e915a06-d5ab-5af7-470e-56a0ff107eac,
12607,4,0,23,2021-03-03 04:46:00.000,230002,,2021-03-03 04:47:44.521,2021-03-03 04:47:44.520,23,1.3888888,17.51,0.8,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-03 04:46:59.999,da36a8c4-fac1-012b-1aee-5a0fc2377599,
40504,4,0,68,2021-03-03 09:03:00.000,230002,,2021-03-03 09:06:58.589,2021-03-03 09:06:58.589,68,1.25,50.63,2.33,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-03 09:03:59.999,ffe8b39e-a013-1f38-5848-3c944fd83b63,
