com.samsung.shealth.step_daily_trend,6156001,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
65c98f15-dec4-4e18-8ba7-3d03781d409f.binning_data.json,2020-04-26 22:55:03.383,2020-04-25 23:15:04.391,com.sec.android.app.shealth,-2,5251,1.1638994,3767.392,225.819,VfS0qUERdZ,com.sec.android.app.shealth,65c98f15-dec4-4e18-8ba7-3d03781d409f,1587859200000,
0825e59d-4a8d-4ecc-b055-9b13bc7fa857.binning_data.json,2020-04-24 22:00:00.641,2020-04-24 22:00:00.641,com.sec.android.app.shealth,0,5342,1.8598218,3880.18,211.68,F5JW66Upzd,com.sec.android.app.shealth,0825e59d-4a8d-4ecc-b055-9b13bc7fa857,1587686400000,
ec3700df-ab7a-46f2-8d3c-0f6c77bec4dc.binning_data.json,2020-04-27 22:00:00.602,2020-04-27 22:00:00.602,com.sec.android.app.shealth,0,2908,1.724862,2114.02,112.95,F5JW66Upzd,com.sec.android.app.shealth,ec3700df-ab7a-46f2-8d3c-0f6c77bec4dc,1587945600000,
3608be87-9647-4be2-89fe-6eeb5ba85065.binning_data.json,2020-04-29 21:35:03.504,2020-04-29 01:30:30.378,com.sec.android.app.shealth,-2,8974,1.24046,6664.9883,340.722,VfS0qUERdZ,com.sec.android.app.shealth,3608be87-9647-4be2-89fe-6eeb5ba85065,1588118400000,
4d2bacd1-a0bd-44d7-adfc-f893847ee682.binning_data.json,2020-04-29 21:35:50.656,2020-04-29 01:30:30.813,com.sec.android.app.shealth,23,8108,2.8891544,5978.559,289.531,ltHsc2Rtmp,com.sec.android.app.shealth,4d2bacd1-a0bd-44d7-adfc-f893847ee682,1588118400000,
115fabed-67a7-4dca-b639-1d15c8a967e3.binning_data.json,2020-04-28 21:55:05.409,2020-04-28 01:30:26.882,com.sec.android.app.shealth,-2,2531,1.2490873,1885.627,97.429,VfS0qUERdZ,com.sec.android.app.shealth,115fabed-67a7-4dca-b639-1d15c8a967e3,1588032000000,
27e1bc9c-d18a-4608-8242-b0b41e921e6a.binning_data.json,2020-04-28 21:55:06.455,2020-04-28 08:27:04.376,com.sec.android.app.shealth,23,1992,2.75,1483.661,75.039,ltHsc2Rtmp,com.sec.android.app.shealth,27e1bc9c-d18a-4608-8242-b0b41e921e6a,1588032000000,
5bbeae24-260b-40be-b239-314a13bd3f22.binning_data.json,2020-05-01 23:35:03.475,2020-05-01 01:30:22.528,com.sec.android.app.shealth,-2,3766,1.1614203,2741.347,147.5,VfS0qUERdZ,com.sec.android.app.shealth,5bbeae24-260b-40be-b239-314a13bd3f22,1588291200000,
6cb5d324-682f-41e0-bc14-f209dc022b5f.binning_data.json,2020-04-26 22:00:01.596,2020-04-26 22:00:01.596,com.sec.android.app.shealth,0,3501,1.3125,2446.91,161.43,F5JW66Upzd,com.sec.android.app.shealth,6cb5d324-682f-41e0-bc14-f209dc022b5f,1587859200000,
e0821988-410e-48f6-8b09-d92dc4b93264.binning_data.json,2020-04-29 22:00:00.722,2020-04-29 22:00:00.722,com.sec.android.app.shealth,0,6400,4.4722223,4752.97,252.15,F5JW66Upzd,com.sec.android.app.shealth,e0821988-410e-48f6-8b09-d92dc4b93264,1588118400000,
009b5ca0-1718-4d56-b043-5c198de346db.binning_data.json,2020-05-04 00:15:03.475,2020-05-03 08:35:09.382,com.sec.android.app.shealth,-2,11159,1.2929982,8290.672,440.548,VfS0qUERdZ,com.sec.android.app.shealth,009b5ca0-1718-4d56-b043-5c198de346db,1588464000000,
33d1b4e8-3ed8-4c22-89af-eaea84621b24.binning_data.json,2020-04-30 23:20:05.196,2020-04-30 00:54:26.117,com.sec.android.app.shealth,23,3199,2.9444442,2412.293,120.331,ltHsc2Rtmp,com.sec.android.app.shealth,33d1b4e8-3ed8-4c22-89af-eaea84621b24,1588204800000,
7501e48e-489f-4018-8745-680cc363df05.binning_data.json,2020-05-01 23:35:04.077,2020-05-01 02:19:24.526,com.sec.android.app.shealth,23,2093,2.5,1550.84,78.79,ltHsc2Rtmp,com.sec.android.app.shealth,7501e48e-489f-4018-8745-680cc363df05,1588291200000,
db38d63d-8485-43d8-8ff1-49f52dfb5f04.binning_data.json,2020-04-30 23:20:04.181,2020-04-30 00:54:25.296,com.sec.android.app.shealth,-2,3608,1.3041066,2714.4531,135.721,VfS0qUERdZ,com.sec.android.app.shealth,db38d63d-8485-43d8-8ff1-49f52dfb5f04,1588204800000,
8d496315-b334-42b0-a7bb-ead41a337622.binning_data.json,2020-05-01 22:00:00.769,2020-05-01 22:00:00.769,com.sec.android.app.shealth,0,2422,2.151881,1735.4401,97.42,F5JW66Upzd,com.sec.android.app.shealth,8d496315-b334-42b0-a7bb-ead41a337622,1588291200000,
3143dc7c-c21c-4180-8179-1dd40f933267.binning_data.json,2020-04-28 22:00:01.573,2020-04-28 22:00:01.573,com.sec.android.app.shealth,0,1338,3.8888886,974.82996,52.25,F5JW66Upzd,com.sec.android.app.shealth,3143dc7c-c21c-4180-8179-1dd40f933267,1588032000000,
c863c3eb-aee2-47bd-9018-dbb3a66a0376.binning_data.json,2020-05-02 22:55:03.901,2020-05-02 01:30:13.230,com.sec.android.app.shealth,-2,7893,1.3086361,5890.565,305.642,VfS0qUERdZ,com.sec.android.app.shealth,c863c3eb-aee2-47bd-9018-dbb3a66a0376,1588377600000,
2ace5a9c-ca54-4b25-ab0c-5046c4d68d74.binning_data.json,2020-05-04 00:15:03.318,2020-05-03 14:35:02.856,com.sec.android.app.shealth,23,2202,2.5,1617.676,81.709,ltHsc2Rtmp,com.sec.android.app.shealth,2ace5a9c-ca54-4b25-ab0c-5046c4d68d74,1588464000000,
041cf9d1-f8d4-49d4-9dab-edd6fcfcdd2e.binning_data.json,2020-05-03 22:00:00.417,2020-05-03 22:00:00.417,com.sec.android.app.shealth,0,10289,1.4444444,7625.33,409.75,F5JW66Upzd,com.sec.android.app.shealth,041cf9d1-f8d4-49d4-9dab-edd6fcfcdd2e,1588464000000,
843ae730-309a-42a9-826f-5717102e37ee.binning_data.json,2020-05-05 21:04:30.488,2020-05-05 02:42:51.681,com.sec.android.app.shealth,23,2709,3.0277777,2007.42,100.08,ltHsc2Rtmp,com.sec.android.app.shealth,843ae730-309a-42a9-826f-5717102e37ee,1588636800000,
65ae39d7-60e8-461f-bcff-426f8d625b7f.binning_data.json,2020-04-30 22:00:00.780,2020-04-30 22:00:00.780,com.sec.android.app.shealth,0,636,1.75,468.84003,23.519999,F5JW66Upzd,com.sec.android.app.shealth,65ae39d7-60e8-461f-bcff-426f8d625b7f,1588204800000,
a48b3ae0-af5f-4eae-af5a-9da750d9ec7e.binning_data.json,2020-05-02 22:56:04.124,2020-05-02 02:50:30.267,com.sec.android.app.shealth,23,7122,2.4722226,5290.049,254.78,ltHsc2Rtmp,com.sec.android.app.shealth,a48b3ae0-af5f-4eae-af5a-9da750d9ec7e,1588377600000,
c64af407-57c0-40d4-8c6b-392fbc4d3716.binning_data.json,2020-05-05 21:04:40.698,2020-05-05 01:35:05.380,com.sec.android.app.shealth,-2,3694,1.2014167,2705.311,139.56,VfS0qUERdZ,com.sec.android.app.shealth,c64af407-57c0-40d4-8c6b-392fbc4d3716,1588636800000,
d9aa4d94-a6db-4d73-a4c0-3115358d699b.binning_data.json,2020-05-05 22:00:01.552,2020-05-05 22:00:01.552,com.sec.android.app.shealth,0,2426,1.5833335,1747.52,91.81,F5JW66Upzd,com.sec.android.app.shealth,d9aa4d94-a6db-4d73-a4c0-3115358d699b,1588636800000,
748c909c-891e-4f55-8b24-59bb0392f462.binning_data.json,2020-05-07 22:00:00.670,2020-05-07 22:00:00.670,com.sec.android.app.shealth,0,3533,1.6342225,2541.96,139.98,F5JW66Upzd,com.sec.android.app.shealth,748c909c-891e-4f55-8b24-59bb0392f462,1588809600000,
76c60836-e77f-487a-83e2-aaacae81f672.binning_data.json,2020-05-04 23:35:03.118,2020-05-04 03:35:05.054,com.sec.android.app.shealth,23,5962,5.8333335,4423.159,220.661,ltHsc2Rtmp,com.sec.android.app.shealth,76c60836-e77f-487a-83e2-aaacae81f672,1588550400000,
82f4da13-6d1f-4ad4-a105-4d63c93cc860.binning_data.json,2020-05-12 11:38:01.916,2020-05-07 01:35:03.041,com.sec.android.app.shealth,-2,6172,1.2435162,4538.793,241.35,VfS0qUERdZ,com.sec.android.app.shealth,82f4da13-6d1f-4ad4-a105-4d63c93cc860,1588809600000,
b8f33538-ef41-4618-81d4-e8008d60f0cb.binning_data.json,2020-05-10 22:00:00.937,2020-05-10 22:00:00.937,com.sec.android.app.shealth,0,8892,2.3333333,6582.5,355.44998,F5JW66Upzd,com.sec.android.app.shealth,b8f33538-ef41-4618-81d4-e8008d60f0cb,1589068800000,
e86325d7-77be-4863-ac38-86c2ac4411ac.binning_data.json,2020-05-04 23:35:02.436,2020-05-04 01:35:03.986,com.sec.android.app.shealth,-2,6860,1.236324,5091.031,262.539,VfS0qUERdZ,com.sec.android.app.shealth,e86325d7-77be-4863-ac38-86c2ac4411ac,1588550400000,
a64633fb-f9c6-43b3-ac98-f30bb21accf3.binning_data.json,2020-05-12 11:38:01.630,2020-05-10 01:16:08.996,com.sec.android.app.shealth,-2,10721,1.2819843,7968.73,418.19,VfS0qUERdZ,com.sec.android.app.shealth,a64633fb-f9c6-43b3-ac98-f30bb21accf3,1589068800000,
e7e3a530-e932-4b6d-aaaa-9c2d16ea093e.binning_data.json,2020-05-02 22:00:01.760,2020-05-02 22:00:01.760,com.sec.android.app.shealth,0,6472,2.282354,4811.06,254.62999,F5JW66Upzd,com.sec.android.app.shealth,e7e3a530-e932-4b6d-aaaa-9c2d16ea093e,1588377600000,
d9c71a32-56d6-49d1-bd45-05086250607e.binning_data.json,2020-05-12 11:38:02.842,2020-05-12 11:38:02.842,com.sec.android.app.shealth,23,7696,4.388889,5699.59,281.75,ltHsc2Rtmp,com.sec.android.app.shealth,d9c71a32-56d6-49d1-bd45-05086250607e,1588982400000,
d1d4ac14-abe5-4bc5-972c-e903d3f4309b.binning_data.json,2020-05-12 11:38:02.840,2020-05-06 01:26:02.944,com.sec.android.app.shealth,23,7074,3.3583257,5280.131,272.674,ltHsc2Rtmp,com.sec.android.app.shealth,d1d4ac14-abe5-4bc5-972c-e903d3f4309b,1588723200000,
c404a80f-5e10-460c-96f5-4ee444e9a26b.binning_data.json,2020-05-12 11:38:02.054,2020-05-06 01:26:02.148,com.sec.android.app.shealth,-2,10362,1.2108912,7630.2,416.543,VfS0qUERdZ,com.sec.android.app.shealth,c404a80f-5e10-460c-96f5-4ee444e9a26b,1588723200000,
e463fef6-a151-4478-abf2-2b08dbc43ac4.binning_data.json,2020-05-12 11:38:01.805,2020-05-08 01:19:33.454,com.sec.android.app.shealth,-2,4031,1.2351334,2969.58,153.19,VfS0qUERdZ,com.sec.android.app.shealth,e463fef6-a151-4478-abf2-2b08dbc43ac4,1588896000000,
b104f6e4-9a15-4ca8-9772-fbbc2e346faa.binning_data.json,2020-05-13 22:55:03.063,2020-05-13 03:15:02.176,com.sec.android.app.shealth,23,2569,3.1111114,1932.246,95.24,ltHsc2Rtmp,com.sec.android.app.shealth,b104f6e4-9a15-4ca8-9772-fbbc2e346faa,1589328000000,
db34d13e-1266-4beb-9065-dcbc558c8f34.binning_data.json,2020-05-04 22:00:01.789,2020-05-04 22:00:01.789,com.sec.android.app.shealth,0,4691,1.6944444,3423.02,184.87,F5JW66Upzd,com.sec.android.app.shealth,db34d13e-1266-4beb-9065-dcbc558c8f34,1588550400000,
3a6f3d32-f0ac-40bd-a659-6a777dec4f50.binning_data.json,2020-05-12 11:38:01.668,2020-05-09 01:35:35.348,com.sec.android.app.shealth,-2,9923,1.2414391,7300.39,391.58,VfS0qUERdZ,com.sec.android.app.shealth,3a6f3d32-f0ac-40bd-a659-6a777dec4f50,1588982400000,
55156d00-8550-426a-b0ef-cdefe21d1dfe.binning_data.json,2020-05-12 11:38:02.773,2020-05-12 11:38:02.773,com.sec.android.app.shealth,23,4224,4.8055553,3142.883,160.42,ltHsc2Rtmp,com.sec.android.app.shealth,55156d00-8550-426a-b0ef-cdefe21d1dfe,1588809600000,
33b7bcbe-e5f4-4f5d-96ac-831cd72d0188.binning_data.json,2020-05-08 22:00:00.791,2020-05-08 22:00:00.791,com.sec.android.app.shealth,0,3197,3.2991567,2324.12,122.979996,F5JW66Upzd,com.sec.android.app.shealth,33b7bcbe-e5f4-4f5d-96ac-831cd72d0188,1588896000000,
9d4c9b9a-facb-437b-acbe-a4411acd0555.binning_data.json,2020-05-12 23:55:04.952,2020-05-12 01:15:30.188,com.sec.android.app.shealth,-2,5953,1.1789042,4321.695,233.63,VfS0qUERdZ,com.sec.android.app.shealth,9d4c9b9a-facb-437b-acbe-a4411acd0555,1589241600000,
c4ebce87-4d44-469e-94f0-2301f36e759d.binning_data.json,2020-05-12 11:38:20.318,2020-05-11 01:15:16.661,com.sec.android.app.shealth,-2,2892,1.2453533,2128.28,111.17,VfS0qUERdZ,com.sec.android.app.shealth,c4ebce87-4d44-469e-94f0-2301f36e759d,1589155200000,
70f8b77d-8c74-40d8-a4e7-9d04e16a6146.binning_data.json,2020-05-06 22:00:00.859,2020-05-06 22:00:00.859,com.sec.android.app.shealth,0,7161,1.8153507,5168.43,288.76,F5JW66Upzd,com.sec.android.app.shealth,70f8b77d-8c74-40d8-a4e7-9d04e16a6146,1588723200000,
0f522249-51ef-4a1d-ba86-5c4216da9796.binning_data.json,2020-05-12 23:55:15.829,2020-05-12 11:38:02.957,com.sec.android.app.shealth,23,4148,2.75,3049.275,153.73,ltHsc2Rtmp,com.sec.android.app.shealth,0f522249-51ef-4a1d-ba86-5c4216da9796,1589241600000,
3a0f941d-4755-4665-b5dc-d9144d19468a.binning_data.json,2020-05-16 00:35:04.242,2020-05-15 00:35:02.303,com.sec.android.app.shealth,23,5381,2.416667,3992.611,198.5,ltHsc2Rtmp,com.sec.android.app.shealth,3a0f941d-4755-4665-b5dc-d9144d19468a,1589500800000,
e1155e06-e8f2-4dfa-8735-4d32a22f733e.binning_data.json,2020-05-13 22:55:26.141,2020-05-13 01:16:05.863,com.sec.android.app.shealth,-2,2999,1.2986501,2232.917,114.74,VfS0qUERdZ,com.sec.android.app.shealth,e1155e06-e8f2-4dfa-8735-4d32a22f733e,1589328000000,
94c33e81-3995-456b-a247-3de853186c86.binning_data.json,2020-05-11 22:00:00.798,2020-05-11 22:00:00.798,com.sec.android.app.shealth,0,1177,1.8333335,859.39996,44.46,F5JW66Upzd,com.sec.android.app.shealth,94c33e81-3995-456b-a247-3de853186c86,1589155200000,
6e778731-4467-4eaa-9d7c-cd8fb60df624.binning_data.json,2020-05-09 22:00:01.768,2020-05-09 22:00:01.768,com.sec.android.app.shealth,0,7656,1.4773211,5582.72,308.22998,F5JW66Upzd,com.sec.android.app.shealth,6e778731-4467-4eaa-9d7c-cd8fb60df624,1588982400000,
19aebc29-bb90-43eb-b0b9-548c0f56343d.binning_data.json,2020-05-15 00:35:02.301,2020-05-14 08:15:03.552,com.sec.android.app.shealth,23,3159,3.5555556,2323.901,115.49,ltHsc2Rtmp,com.sec.android.app.shealth,19aebc29-bb90-43eb-b0b9-548c0f56343d,1589414400000,
5829ef2b-7235-4b51-998c-088931ed63aa.binning_data.json,2020-05-12 11:38:02.928,2020-05-12 11:38:02.928,com.sec.android.app.shealth,23,2343,2.7222223,1721.46,90.65,ltHsc2Rtmp,com.sec.android.app.shealth,5829ef2b-7235-4b51-998c-088931ed63aa,1589155200000,
34828315-0147-4ef4-bc57-8642c16cf038.binning_data.json,2020-05-12 11:38:02.890,2020-05-12 11:38:02.890,com.sec.android.app.shealth,23,9977,4.277778,7384.25,356.71,ltHsc2Rtmp,com.sec.android.app.shealth,34828315-0147-4ef4-bc57-8642c16cf038,1589068800000,
88bbb1ab-87b3-4ff0-9104-11cd704916d2.binning_data.json,2020-05-18 00:35:04.530,2020-05-16 22:55:04.463,com.sec.android.app.shealth,23,4028,3.2777774,3023.223,156.08,ltHsc2Rtmp,com.sec.android.app.shealth,88bbb1ab-87b3-4ff0-9104-11cd704916d2,1589673600000,
c9598dde-6e93-4752-96b2-458bf8f43054.binning_data.json,2020-05-16 00:35:13.994,2020-05-15 00:35:01.400,com.sec.android.app.shealth,-2,6236,1.2657909,4593.47,232.86,VfS0qUERdZ,com.sec.android.app.shealth,c9598dde-6e93-4752-96b2-458bf8f43054,1589500800000,
ac51dd3a-3dd8-4a22-84bc-5f6f9e42e37e.binning_data.json,2020-05-16 22:55:03.785,2020-05-16 00:35:13.760,com.sec.android.app.shealth,-2,6685,1.3045201,5001.759,259.24,VfS0qUERdZ,com.sec.android.app.shealth,ac51dd3a-3dd8-4a22-84bc-5f6f9e42e37e,1589587200000,
db7e81c3-a5a3-4e44-bf05-23b33922763b.binning_data.json,2020-05-12 11:38:02.744,2020-05-12 11:38:02.744,com.sec.android.app.shealth,23,2367,2.8055553,1742.63,87.04,ltHsc2Rtmp,com.sec.android.app.shealth,db7e81c3-a5a3-4e44-bf05-23b33922763b,1588896000000,
7030131b-99e1-4d02-ba76-b8bd783d1529.binning_data.json,2020-05-19 21:55:03.275,2020-05-19 09:21:04.036,com.sec.android.app.shealth,23,3459,2.8055553,2566.016,129.479,ltHsc2Rtmp,com.sec.android.app.shealth,7030131b-99e1-4d02-ba76-b8bd783d1529,1589846400000,
a29d9b78-a41a-4a9d-b18e-96fb446c9b11.binning_data.json,2020-05-13 22:00:00.627,2020-05-13 22:00:00.627,com.sec.android.app.shealth,0,1684,1.6111112,1230.0499,65.38,F5JW66Upzd,com.sec.android.app.shealth,a29d9b78-a41a-4a9d-b18e-96fb446c9b11,1589328000000,
cb1c8f9b-7739-4d04-b656-4f7f613796a7.binning_data.json,2020-05-15 00:35:01.725,2020-05-14 08:11:13.652,com.sec.android.app.shealth,-2,3883,1.2140042,2857.579,148.73,VfS0qUERdZ,com.sec.android.app.shealth,cb1c8f9b-7739-4d04-b656-4f7f613796a7,1589414400000,
af1d318e-9274-4e2d-9ae6-06bfda43d3a6.binning_data.json,2020-05-12 22:00:01.703,2020-05-12 22:00:01.703,com.sec.android.app.shealth,0,4486,1.4700346,3201.3599,179.71,F5JW66Upzd,com.sec.android.app.shealth,af1d318e-9274-4e2d-9ae6-06bfda43d3a6,1589241600000,
04eb4c2d-3904-4fd8-a662-66bc1c7069ba.binning_data.json,2020-05-18 00:35:03.637,2020-05-16 22:55:03.420,com.sec.android.app.shealth,-2,6218,1.2381247,4620.259,241.18,VfS0qUERdZ,com.sec.android.app.shealth,04eb4c2d-3904-4fd8-a662-66bc1c7069ba,1589673600000,
e15e5a33-6f80-4b9d-b11d-cf49f6755f5d.binning_data.json,2020-05-18 20:13:38.733,2020-05-18 03:55:03.648,com.sec.android.app.shealth,23,3430,5.6388893,2557.667,131.1,ltHsc2Rtmp,com.sec.android.app.shealth,e15e5a33-6f80-4b9d-b11d-cf49f6755f5d,1589760000000,
385f14bd-6097-494c-ad7d-f5cfa65bf019.binning_data.json,2020-05-21 23:55:04.248,2020-05-21 02:15:04.118,com.sec.android.app.shealth,23,8455,2.4722226,6300.138,297.75,ltHsc2Rtmp,com.sec.android.app.shealth,385f14bd-6097-494c-ad7d-f5cfa65bf019,1590019200000,
8ba49764-acaf-458a-b3b1-c09329596821.binning_data.json,2020-05-15 22:00:00.663,2020-05-15 22:00:00.663,com.sec.android.app.shealth,0,2881,1.6954116,2086.12,110.42,F5JW66Upzd,com.sec.android.app.shealth,8ba49764-acaf-458a-b3b1-c09329596821,1589500800000,
189b7af9-0fd2-444f-bda0-6de5ed12db71.binning_data.json,2020-05-14 22:00:01.713,2020-05-14 22:00:01.713,com.sec.android.app.shealth,0,2891,1.5706588,2102.85,112.26,F5JW66Upzd,com.sec.android.app.shealth,189b7af9-0fd2-444f-bda0-6de5ed12db71,1589414400000,
bbd14790-9dca-43e8-a40c-4267305a222b.binning_data.json,2020-05-19 21:55:02.400,2020-05-19 01:05:23.978,com.sec.android.app.shealth,-2,5932,1.1515652,4290.77,235.018,VfS0qUERdZ,com.sec.android.app.shealth,bbd14790-9dca-43e8-a40c-4267305a222b,1589846400000,
8b19f3d0-3b3c-4aa3-b005-45e86f24104c.binning_data.json,2020-05-16 22:55:04.435,2020-05-16 00:35:04.278,com.sec.android.app.shealth,23,5611,3.3503923,4230.209,214.89,ltHsc2Rtmp,com.sec.android.app.shealth,8b19f3d0-3b3c-4aa3-b005-45e86f24104c,1589587200000,
cf19a534-a05d-48b6-a207-6394765ab162.binning_data.json,2020-05-23 23:55:05.527,2020-05-23 07:46:26.911,com.sec.android.app.shealth,23,3562,3.333333,2628.89,137.17,ltHsc2Rtmp,com.sec.android.app.shealth,cf19a534-a05d-48b6-a207-6394765ab162,1590192000000,
51d2cb62-97ef-4352-8193-3652bc3b6ebc.binning_data.json,2020-05-20 22:55:05.443,2020-05-20 01:09:36.027,com.sec.android.app.shealth,23,5127,3.1944444,3760.964,188.49,ltHsc2Rtmp,com.sec.android.app.shealth,51d2cb62-97ef-4352-8193-3652bc3b6ebc,1589932800000,
36f8e1dd-bc83-4b35-8b4e-9efa4b4c64b0.binning_data.json,2020-05-16 22:00:00.863,2020-05-16 22:00:00.863,com.sec.android.app.shealth,0,3813,1.4722221,2753.28,145.63,F5JW66Upzd,com.sec.android.app.shealth,36f8e1dd-bc83-4b35-8b4e-9efa4b4c64b0,1589587200000,
7069f79f-832f-42fb-9c18-f2714bb9099d.binning_data.json,2020-05-18 20:14:42.144,2020-05-18 03:55:02.876,com.sec.android.app.shealth,-2,6362,1.1709474,4628.706,248.5,VfS0qUERdZ,com.sec.android.app.shealth,7069f79f-832f-42fb-9c18-f2714bb9099d,1589760000000,
5ce66e6a-56d1-479e-8ab6-2439cc084cdc.binning_data.json,2020-05-17 22:00:00.761,2020-05-17 22:00:00.761,com.sec.android.app.shealth,0,4160,1.9722222,3031.34,159.87,F5JW66Upzd,com.sec.android.app.shealth,5ce66e6a-56d1-479e-8ab6-2439cc084cdc,1589673600000,
32728ca1-47da-453c-a828-b31088cfc662.binning_data.json,2020-05-21 23:55:03.533,2020-05-21 02:15:03.408,com.sec.android.app.shealth,-2,8992,1.3030685,6709.795,342.57,VfS0qUERdZ,com.sec.android.app.shealth,32728ca1-47da-453c-a828-b31088cfc662,1590019200000,
834e46dc-c556-4f37-96d8-14b041794195.binning_data.json,2020-05-23 07:10:54.519,2020-05-22 03:15:03.973,com.sec.android.app.shealth,23,2710,3.0555556,2052.544,107.03,ltHsc2Rtmp,com.sec.android.app.shealth,834e46dc-c556-4f37-96d8-14b041794195,1590105600000,
4956abc5-8d1d-4c35-9cfc-072493e06f43.binning_data.json,2020-05-20 22:55:04.585,2020-05-20 01:05:25.439,com.sec.android.app.shealth,-2,8320,1.1925678,6062.396,323.03,VfS0qUERdZ,com.sec.android.app.shealth,4956abc5-8d1d-4c35-9cfc-072493e06f43,1589932800000,
79cecf6c-cf84-434b-ac4d-80592de0f502.binning_data.json,2020-05-18 22:00:00.603,2020-05-18 22:00:00.603,com.sec.android.app.shealth,0,4306,1.75,3089.77,170.23,F5JW66Upzd,com.sec.android.app.shealth,79cecf6c-cf84-434b-ac4d-80592de0f502,1589760000000,
3dc1bb0f-990f-434e-82cc-de817264bf5f.binning_data.json,2020-05-25 23:35:04.370,2020-05-25 02:15:03.894,com.sec.android.app.shealth,23,4224,4.6281595,3133.893,158.54,ltHsc2Rtmp,com.sec.android.app.shealth,3dc1bb0f-990f-434e-82cc-de817264bf5f,1590364800000,
18bc9b74-540a-4c42-9c9c-d6a4287cfe5f.binning_data.json,2020-05-20 22:00:00.985,2020-05-20 22:00:00.985,com.sec.android.app.shealth,0,7044,1.9722222,5078.3,279.22,F5JW66Upzd,com.sec.android.app.shealth,18bc9b74-540a-4c42-9c9c-d6a4287cfe5f,1589932800000,
bf0ebf4c-6b63-47ed-be0e-b513f92e9839.binning_data.json,2020-05-24 22:55:03.409,2020-05-24 02:55:05.565,com.sec.android.app.shealth,23,3815,3.836088,2834.308,139.99,ltHsc2Rtmp,com.sec.android.app.shealth,bf0ebf4c-6b63-47ed-be0e-b513f92e9839,1590278400000,
90017f97-b731-472d-aec8-3faa0b2c3b71.binning_data.json,2020-05-19 22:00:01.763,2020-05-19 22:00:01.763,com.sec.android.app.shealth,0,4608,1.8055556,3255.0,186.87,F5JW66Upzd,com.sec.android.app.shealth,90017f97-b731-472d-aec8-3faa0b2c3b71,1589846400000,
fdad5ebb-175b-40a2-8450-529c5411619b.binning_data.json,2020-05-27 22:56:47.276,2020-05-27 05:22:24.872,com.sec.android.app.shealth,23,8361,4.138889,6319.549,316.73,ltHsc2Rtmp,com.sec.android.app.shealth,fdad5ebb-175b-40a2-8450-529c5411619b,1590537600000,
d4db3c40-92bf-40f3-8e58-3a1c0279df0e.binning_data.json,2020-05-23 23:55:04.503,2020-05-23 01:15:08.406,com.sec.android.app.shealth,-2,4280,1.1792084,3152.21,164.17,VfS0qUERdZ,com.sec.android.app.shealth,d4db3c40-92bf-40f3-8e58-3a1c0279df0e,1590192000000,
7b17ab5a-0a32-4385-88c3-c023da9fe33e.binning_data.json,2020-05-26 23:35:03.187,2020-05-25 23:35:04.405,com.sec.android.app.shealth,23,4511,4.138889,3424.819,170.99,ltHsc2Rtmp,com.sec.android.app.shealth,7b17ab5a-0a32-4385-88c3-c023da9fe33e,1590451200000,
8f158ad2-d386-4615-9dc8-f3ea3cf250ca.binning_data.json,2020-05-23 07:10:42.336,2020-05-22 02:01:59.706,com.sec.android.app.shealth,-2,6925,1.1782229,5048.874,280.69,VfS0qUERdZ,com.sec.android.app.shealth,8f158ad2-d386-4615-9dc8-f3ea3cf250ca,1590105600000,
3714adac-3101-472f-8a04-7d182bae4561.binning_data.json,2020-05-22 22:00:01.669,2020-05-22 22:00:01.669,com.sec.android.app.shealth,0,5205,1.6666665,3719.16,210.83,F5JW66Upzd,com.sec.android.app.shealth,3714adac-3101-472f-8a04-7d182bae4561,1590105600000,
8f8edabb-09db-446f-badb-c677b888c4c8.binning_data.json,2020-05-21 22:00:00.830,2020-05-21 22:00:00.830,com.sec.android.app.shealth,0,7580,1.5555557,5644.44,300.51,F5JW66Upzd,com.sec.android.app.shealth,8f8edabb-09db-446f-badb-c677b888c4c8,1590019200000,
c589173d-9113-48d6-bb6b-f3c7337621b4.binning_data.json,2020-05-24 22:55:02.625,2020-05-24 02:55:05.006,com.sec.android.app.shealth,-2,4711,1.2499313,3503.188,180.02,VfS0qUERdZ,com.sec.android.app.shealth,c589173d-9113-48d6-bb6b-f3c7337621b4,1590278400000,
d5416103-476c-40c4-926f-3b533c5e89a4.binning_data.json,2020-06-01 18:34:58.016,2020-05-29 02:01:33.370,com.sec.android.app.shealth,23,8335,6.027777,6161.513,308.89,ltHsc2Rtmp,com.sec.android.app.shealth,d5416103-476c-40c4-926f-3b533c5e89a4,1590710400000,
0eab68c4-ba18-48a1-8120-d4b4ea3de775.binning_data.json,2020-05-28 22:55:03.382,2020-05-27 22:56:47.248,com.sec.android.app.shealth,23,4642,2.75,3400.794,171.0,ltHsc2Rtmp,com.sec.android.app.shealth,0eab68c4-ba18-48a1-8120-d4b4ea3de775,1590624000000,
9555b817-2d76-437c-9a25-be2c68ce7ccc.binning_data.json,2020-05-24 22:00:00.810,2020-05-24 22:00:00.810,com.sec.android.app.shealth,0,3257,1.9166666,2416.14,125.579994,F5JW66Upzd,com.sec.android.app.shealth,9555b817-2d76-437c-9a25-be2c68ce7ccc,1590278400000,
